workerid,language,initialValue,die0numdots,die0color,die1numdots,die1color,die2numdots,die2color,die3numdots,die3color,numRed,numBlack,context,quantifier,number,qcolor,attentionCheck,requestedValue,rt,response
AXOR2N1EAFVYF,English,0.6342529638204724,2,red,6,black,2,black,6,red,8,8,plain,less than,seven,red,No,NA,3662,0
AXOR2N1EAFVYF,English,0.42116088047623634,5,red,4,red,4,black,6,black,9,10,plain,more than,seven,black,No,NA,5639,15
AXOR2N1EAFVYF,English,0.8053429806604981,3,red,1,black,5,black,6,red,9,6,existential,exactly,five,red,No,NA,4514,0
AXOR2N1EAFVYF,English,0.7152741295285523,6,red,6,red,4,black,2,black,12,6,plain,more than,eight,red,No,NA,5374,15
AXOR2N1EAFVYF,English,0.018249053973704576,4,black,6,red,5,black,2,red,8,9,plain,bare,four,black,No,NA,3711,0
AXOR2N1EAFVYF,English,0.6040921355597675,1,black,6,red,6,black,5,red,11,7,existential,less than,eight,black,No,NA,5648,15
AXOR2N1EAFVYF,English,0.2638075677677989,6,red,1,red,1,black,3,black,7,4,existential,only,seven,red,No,NA,4408,20
AXOR2N1EAFVYF,English,0.1338333294261247,3,red,4,black,1,black,4,red,7,5,plain,exactly,four,red,No,NA,3607,0
AXOR2N1EAFVYF,English,0.9257465663831681,4,black,3,red,3,red,2,black,6,6,existential,only,six,black,No,NA,4831,20
AXOR2N1EAFVYF,English,0.14048884389922023,4,black,4,black,5,red,3,red,8,8,existential,less than,seven,red,No,NA,3977,0
AXOR2N1EAFVYF,English,0.26983880647458136,4,black,2,red,3,black,6,red,8,7,existential,exactly,eight,red,No,NA,5248,20
A2IYAOQ0BY5EYD,English,0.8781084178481251,2,red,3,red,6,black,2,black,5,8,existential,exactly,four,black,No,NA,7345,0
A2IYAOQ0BY5EYD,English,0.6731737810187042,5,black,5,red,4,red,2,black,9,7,existential,less than,five,black,No,NA,4695,0
A2IYAOQ0BY5EYD,English,0.5370586647186428,1,black,2,red,3,red,4,black,5,5,plain,only,five,red,No,NA,4353,68
A2IYAOQ0BY5EYD,English,0.20966236549429595,6,black,6,black,1,red,4,red,5,12,plain,exactly,six,red,No,NA,3357,0
A2IYAOQ0BY5EYD,English,0.07205123733729124,3,black,6,red,3,red,4,black,9,7,existential,only,four,black,No,NA,3301,0
A2IYAOQ0BY5EYD,English,0.15575562068261206,5,black,4,red,3,black,3,red,7,8,existential,more than,seven,red,No,NA,5332,67
A2IYAOQ0BY5EYD,English,0.9382979127112776,2,black,4,red,4,red,1,black,8,3,plain,more than,seven,black,No,NA,4147,0
A2IYAOQ0BY5EYD,English,0.7796628049109131,4,red,4,black,2,red,5,black,6,9,existential,only,four,black,No,NA,4155,0
A2IYAOQ0BY5EYD,English,0.16166423610411584,3,black,3,red,1,black,6,red,9,4,plain,exactly,six,red,No,NA,3688,0
A2IYAOQ0BY5EYD,English,0.8834845284000039,6,red,4,black,4,black,4,red,10,8,plain,less than,eight,black,No,NA,5140,0
A2IYAOQ0BY5EYD,English,0.6977527663111687,6,black,5,red,6,black,5,red,10,12,existential,less than,four,red,No,NA,4161,0
A2IYAOQ0BY5EYD,English,0.6828442786354572,4,red,2,black,2,red,6,black,6,8,existential,less than,eight,black,No,NA,13196,0
A2IYAOQ0BY5EYD,English,0.8414578894153237,2,red,3,black,2,black,6,red,8,5,plain,less than,four,red,Yes,91,5290,91
A2IYAOQ0BY5EYD,English,0.1896601151674986,1,black,5,red,2,red,2,black,7,3,plain,bare,eight,red,No,NA,4046,0
A2IYAOQ0BY5EYD,English,0.6436572524253279,3,black,5,black,6,red,6,red,12,8,plain,less than,six,black,No,NA,5285,0
A2IYAOQ0BY5EYD,English,0.6506127137690783,6,black,4,black,2,red,1,red,3,10,existential,bare,five,red,No,NA,3406,0
A2IYAOQ0BY5EYD,English,0.9841918412130326,3,black,6,red,5,red,4,black,11,7,existential,more than,six,black,No,NA,4784,71
A2IYAOQ0BY5EYD,English,0.9968010056763887,3,black,2,red,1,black,1,red,3,4,existential,less than,seven,red,No,NA,3560,73
A2IYAOQ0BY5EYD,English,0.058616604655981064,2,red,6,black,3,red,4,black,5,10,plain,only,eight,black,No,NA,5368,0
A2IYAOQ0BY5EYD,English,0.858407735824585,5,black,1,black,6,red,1,red,7,6,plain,only,four,black,No,NA,3581,0
A2IYAOQ0BY5EYD,English,0.6061017913743854,3,black,5,red,3,black,2,red,7,6,plain,only,seven,red,No,NA,4096,66
A2IYAOQ0BY5EYD,English,0.2701617556158453,2,black,2,red,4,black,2,red,4,6,plain,more than,four,red,No,NA,5325,0
A2IYAOQ0BY5EYD,English,0.8090785185340792,2,red,6,red,2,black,1,black,8,3,existential,bare,six,red,No,NA,5061,0
A2IYAOQ0BY5EYD,English,0.5270501549821347,6,black,4,red,3,red,5,black,7,11,existential,more than,five,red,No,NA,18971,0
A2IYAOQ0BY5EYD,English,0.008516202215105295,6,red,6,black,4,black,6,red,12,10,plain,bare,six,black,No,NA,6771,0
A2IYAOQ0BY5EYD,English,0.14897359116002917,4,black,3,black,3,red,6,red,9,7,plain,bare,eight,black,Yes,29,6035,29
A2IYAOQ0BY5EYD,English,0.07539670448750257,1,red,2,red,1,black,2,black,3,3,existential,bare,eight,black,No,NA,3579,0
A2IYAOQ0BY5EYD,English,0.19611857295967638,6,black,6,black,5,red,1,red,6,12,existential,bare,six,black,No,NA,3217,70
A2IYAOQ0BY5EYD,English,0.2154820174910128,4,red,1,red,1,black,1,black,5,2,existential,only,four,red,No,NA,4587,0
A2IYAOQ0BY5EYD,English,0.6426681261509657,5,red,3,black,6,black,5,red,10,9,plain,bare,five,red,No,NA,2258,0
A2IYAOQ0BY5EYD,English,0.43355198251083493,5,black,5,red,1,black,5,red,10,6,existential,more than,seven,black,No,NA,3278,0
A2IYAOQ0BY5EYD,English,0.4515031885821372,5,red,5,black,5,black,1,red,6,10,plain,exactly,five,red,No,NA,5347,0
A2IYAOQ0BY5EYD,English,0.9227872204501182,1,black,6,black,2,red,3,red,5,7,plain,bare,five,black,No,NA,3380,79
A2IYAOQ0BY5EYD,English,0.3321761598344892,3,black,5,red,5,red,5,black,10,8,existential,bare,seven,red,No,NA,3750,0
A2IYAOQ0BY5EYD,English,0.709652547724545,3,red,1,red,6,black,6,black,4,12,existential,bare,six,red,No,NA,2884,0
A2IYAOQ0BY5EYD,English,0.41112422524020076,4,black,2,red,3,black,3,red,5,7,existential,exactly,four,black,No,NA,3528,0
A2IYAOQ0BY5EYD,English,0.2240066083613783,1,red,3,black,6,black,2,red,3,9,plain,less than,four,red,No,NA,4675,68
A2IYAOQ0BY5EYD,English,0.08812651596963406,6,red,3,black,3,black,6,red,12,6,plain,more than,four,black,No,NA,3768,63
A2IYAOQ0BY5EYD,English,0.4365018305834383,6,red,1,red,5,black,4,black,7,9,plain,less than,four,red,No,NA,3588,0
A2IYAOQ0BY5EYD,English,0.6670285824220628,3,red,2,black,2,black,1,red,4,4,existential,less than,six,black,No,NA,4695,68
A281QBSYNWRNB4,English,0.3385706371627748,6,black,4,red,2,red,6,black,6,12,plain,only,eight,black,No,NA,15569,5
A281QBSYNWRNB4,English,0.22886540461331606,5,red,2,black,5,black,5,red,10,7,existential,bare,seven,red,No,NA,7301,0
A281QBSYNWRNB4,English,0.7572919386439025,1,black,1,red,3,red,2,black,4,3,plain,more than,six,red,No,NA,5475,0
A281QBSYNWRNB4,English,0.21344077726826072,2,red,3,black,6,black,5,red,7,9,existential,exactly,six,red,No,NA,4774,0
A281QBSYNWRNB4,English,0.9064216867554933,4,red,6,red,3,black,6,black,10,9,plain,only,five,red,No,NA,4025,0
A281QBSYNWRNB4,English,0.05720098386518657,3,red,1,black,5,red,5,black,8,6,plain,exactly,four,red,No,NA,3775,0
A281QBSYNWRNB4,English,0.8813125547021627,1,black,3,red,5,black,4,red,7,6,plain,only,four,red,No,NA,4353,0
A281QBSYNWRNB4,English,0.3299089858774096,3,red,6,red,3,black,5,black,9,8,plain,more than,six,red,No,NA,12012,80
A281QBSYNWRNB4,English,0.21569546731188893,5,red,3,red,5,black,2,black,8,7,existential,bare,four,red,No,NA,4477,0
A281QBSYNWRNB4,English,0.7556776783894747,3,black,1,black,1,red,5,red,6,4,existential,less than,four,red,No,NA,4290,0
A281QBSYNWRNB4,English,0.7363744829781353,4,red,2,black,2,black,4,red,8,4,existential,only,six,black,No,NA,3494,0
A281QBSYNWRNB4,English,0.7604915832635015,2,black,3,black,5,red,5,red,10,5,existential,exactly,seven,red,No,NA,4478,0
A281QBSYNWRNB4,English,0.6163065079599619,4,red,6,black,2,black,3,red,7,8,existential,only,seven,black,Yes,57,5148,57
A281QBSYNWRNB4,English,0.23652279353700578,2,black,4,red,2,black,1,red,5,4,existential,more than,four,black,No,NA,6505,0
A281QBSYNWRNB4,English,0.9935886792372912,6,red,2,black,2,black,6,red,12,4,plain,exactly,six,red,No,NA,3822,0
A281QBSYNWRNB4,English,0.6612481202464551,5,red,5,black,6,red,4,black,11,9,plain,only,five,red,No,NA,5179,0
A281QBSYNWRNB4,English,0.0038615853991359472,3,black,1,black,3,red,3,red,6,4,existential,more than,four,black,No,NA,5913,0
A281QBSYNWRNB4,English,0.14663130370900035,3,black,4,red,2,red,6,black,6,9,plain,exactly,eight,red,No,NA,3868,0
A281QBSYNWRNB4,English,0.8099891806486994,3,black,6,black,4,red,3,red,7,9,existential,bare,six,black,No,NA,4571,0
A281QBSYNWRNB4,English,0.28573834779672325,4,red,6,black,3,red,2,black,7,8,plain,more than,six,black,No,NA,9267,80
A281QBSYNWRNB4,English,0.8805048691574484,2,red,5,red,6,black,5,black,7,11,existential,bare,four,black,No,NA,3822,0
A281QBSYNWRNB4,English,0.8509071993175894,2,red,4,black,6,black,3,red,5,10,existential,more than,eight,black,No,NA,19437,90
A281QBSYNWRNB4,English,0.8699539445806295,4,black,2,red,6,black,6,red,8,10,plain,less than,seven,black,No,NA,4384,0
A281QBSYNWRNB4,English,0.42636869731359184,5,red,6,black,2,black,3,red,8,8,existential,more than,eight,red,No,NA,4009,0
A281QBSYNWRNB4,English,0.11342023639008403,1,black,3,red,4,red,6,black,7,7,plain,exactly,four,black,No,NA,3338,0
A281QBSYNWRNB4,English,0.727390413871035,4,red,2,black,5,red,3,black,9,5,plain,more than,eight,black,Yes,79,4150,79
A281QBSYNWRNB4,English,0.64930360019207,2,red,4,red,2,black,3,black,6,5,plain,bare,six,black,No,NA,4134,0
A281QBSYNWRNB4,English,0.3201515150722116,2,red,5,red,2,black,4,black,7,6,plain,less than,seven,red,No,NA,6502,0
A281QBSYNWRNB4,English,0.2667857191991061,1,black,5,red,3,black,2,red,7,4,plain,less than,six,red,No,NA,4275,0
A281QBSYNWRNB4,English,0.4222282846458256,2,black,3,red,3,black,5,red,8,5,existential,bare,four,red,No,NA,4960,0
A281QBSYNWRNB4,English,0.5493966967333108,3,black,2,red,1,black,6,red,8,4,plain,exactly,four,red,No,NA,4259,0
A281QBSYNWRNB4,English,0.1389277835842222,2,black,6,black,5,red,3,red,8,8,existential,exactly,four,red,No,NA,3963,0
A281QBSYNWRNB4,English,0.6527652007061988,1,black,3,black,6,red,5,red,11,4,existential,exactly,four,black,No,NA,4914,100
A281QBSYNWRNB4,English,0.2879407927393913,3,red,5,black,1,black,3,red,6,6,plain,less than,eight,red,No,NA,9204,85
A281QBSYNWRNB4,English,0.02080270741134882,6,black,6,red,5,red,4,black,11,10,plain,exactly,five,black,No,NA,3182,0
A281QBSYNWRNB4,English,0.5111146152485162,3,black,3,red,3,black,4,red,7,6,existential,bare,six,red,No,NA,3323,0
A281QBSYNWRNB4,English,0.401508585549891,5,black,3,red,3,red,2,black,6,7,plain,more than,seven,black,No,NA,3838,0
A281QBSYNWRNB4,English,0.3875793011393398,1,red,5,black,2,red,4,black,3,9,plain,only,seven,black,No,NA,3136,0
A281QBSYNWRNB4,English,0.10507633886300027,5,red,5,black,6,black,3,red,8,11,existential,less than,eight,black,No,NA,3650,0
A281QBSYNWRNB4,English,0.20971539593301713,6,black,4,red,5,black,5,red,9,11,plain,more than,eight,red,No,NA,6521,85
A1IQZMAPFSP9S0,english,0.2733161894446453,4,red,1,black,4,red,3,black,8,4,plain,only,six,red,No,NA,11370,0
A1IQZMAPFSP9S0,english,0.17871203910399913,6,black,5,red,3,red,6,black,8,12,existential,only,six,red,No,NA,12811,0
A1IQZMAPFSP9S0,english,0.28229038639963455,4,red,4,red,5,black,4,black,8,9,plain,more than,seven,black,No,NA,11992,100
A1IQZMAPFSP9S0,english,0.3354120168746698,2,red,3,black,2,black,1,red,3,5,plain,bare,five,red,No,NA,3701,0
A1IQZMAPFSP9S0,english,0.7913755697778707,5,black,5,black,5,red,5,red,10,10,existential,bare,seven,black,No,NA,5493,0
A1IQZMAPFSP9S0,english,0.1440701341993983,1,red,1,black,4,red,1,black,5,2,existential,less than,four,red,No,NA,8828,0
A1IQZMAPFSP9S0,english,0.9218134955845985,5,black,3,red,1,red,6,black,4,11,existential,bare,five,black,No,NA,10383,0
A1IQZMAPFSP9S0,english,0.2530471833665079,5,black,1,black,2,red,2,red,4,6,plain,only,eight,black,No,NA,8721,0
A1IQZMAPFSP9S0,english,0.429143972119971,2,black,1,red,2,black,6,red,7,4,plain,exactly,four,red,No,NA,5377,0
A1IQZMAPFSP9S0,english,0.0368393814170096,2,red,1,red,1,black,3,black,3,4,plain,bare,seven,red,No,NA,3763,0
A1IQZMAPFSP9S0,english,0.4974076785388174,5,black,5,red,1,black,3,red,8,6,plain,exactly,six,red,No,NA,4178,0
A1IQZMAPFSP9S0,english,0.7835643434854505,4,black,5,red,6,red,1,black,11,5,existential,exactly,five,red,No,NA,12104,0
A1IQZMAPFSP9S0,english,0.6852072318741467,2,red,6,black,4,black,2,red,4,10,plain,bare,five,black,Yes,74,4559,74
A1IQZMAPFSP9S0,english,0.45948729901333507,6,black,6,red,4,black,4,red,10,10,plain,bare,five,red,No,NA,5759,0
A1IQZMAPFSP9S0,english,0.31235491523758707,5,red,1,black,4,red,6,black,9,7,plain,exactly,four,red,No,NA,5945,0
A1IQZMAPFSP9S0,english,0.5478419261705206,5,black,2,red,1,black,6,red,8,6,existential,more than,six,red,No,NA,4394,100
A1IQZMAPFSP9S0,english,0.5167800889385041,3,black,4,red,2,black,1,red,5,5,plain,exactly,four,black,No,NA,3885,0
A1IQZMAPFSP9S0,english,0.2513166317830021,4,red,1,black,4,red,4,black,8,5,plain,bare,seven,red,No,NA,5703,0
A1IQZMAPFSP9S0,english,0.34384462106501534,1,black,2,red,4,red,2,black,6,3,existential,only,four,black,No,NA,4123,0
A1IQZMAPFSP9S0,english,0.5814525281246927,4,red,4,black,4,black,5,red,9,8,existential,exactly,five,black,No,NA,6168,0
A1IQZMAPFSP9S0,english,0.543669652402125,5,black,1,red,3,black,6,red,7,8,existential,only,eight,black,No,NA,8918,100
A1IQZMAPFSP9S0,english,0.4241965875369358,1,black,6,red,5,black,2,red,8,6,plain,less than,five,red,No,NA,4509,0
A1IQZMAPFSP9S0,english,0.602200661679648,3,red,5,black,4,red,5,black,7,10,plain,less than,seven,red,No,NA,5829,0
A1IQZMAPFSP9S0,english,0.3456876525456386,2,black,2,red,6,red,4,black,8,6,existential,bare,eight,red,No,NA,4422,100
A1IQZMAPFSP9S0,english,0.8933795188514978,1,red,1,red,6,black,4,black,2,10,existential,only,five,red,No,NA,5225,0
A1IQZMAPFSP9S0,english,0.6986975998489503,2,black,4,black,6,red,1,red,7,6,plain,only,seven,black,Yes,88,6760,88
A1IQZMAPFSP9S0,english,0.4630230296881589,3,red,3,black,5,black,4,red,7,8,plain,exactly,five,red,No,NA,9436,0
A1IQZMAPFSP9S0,english,0.18144444213609234,2,black,6,red,4,black,2,red,8,6,existential,more than,four,black,No,NA,6631,100
A1IQZMAPFSP9S0,english,0.6424785535556647,6,red,2,black,1,red,3,black,7,5,plain,bare,five,red,No,NA,7517,0
A1IQZMAPFSP9S0,english,0.9798853277271107,2,red,6,black,1,black,5,red,7,7,existential,less than,five,black,No,NA,9793,0
A1IQZMAPFSP9S0,english,0.10890508712776048,4,black,2,black,5,red,4,red,9,6,plain,more than,eight,black,No,NA,4997,0
A1IQZMAPFSP9S0,english,0.020754286464092275,3,red,3,red,1,black,5,black,6,6,existential,more than,five,red,No,NA,7250,100
A1IQZMAPFSP9S0,english,0.6396514241149783,6,red,4,red,1,black,3,black,10,4,plain,less than,five,red,No,NA,5602,0
A1IQZMAPFSP9S0,english,0.026139911844907382,5,black,2,black,3,red,6,red,9,7,plain,only,five,red,No,NA,6569,0
A1IQZMAPFSP9S0,english,0.7911267651822683,1,red,4,black,3,red,5,black,4,9,plain,more than,eight,red,No,NA,3214,0
A1IQZMAPFSP9S0,english,0.9818599051971844,5,black,1,red,2,black,2,red,3,7,existential,only,five,red,No,NA,5277,0
A1IQZMAPFSP9S0,english,0.001967265418946429,1,black,1,black,1,red,2,red,3,2,plain,bare,six,black,No,NA,3381,0
A1IQZMAPFSP9S0,english,0.10456350125092884,4,black,2,black,4,red,1,red,5,6,plain,more than,six,red,No,NA,3970,0
A1IQZMAPFSP9S0,english,0.35976313808655036,1,black,3,black,3,red,6,red,9,4,existential,exactly,four,black,No,NA,4012,100
A1IQZMAPFSP9S0,english,0.7943404892038718,6,black,3,black,5,red,2,red,7,9,existential,bare,seven,black,No,NA,6849,0
A3GK90X2QOFR53,English,0.8993689434594756,5,black,1,red,2,black,1,red,2,7,existential,only,eight,black,No,NA,13007,4
A3GK90X2QOFR53,English,0.7525715501405867,1,red,3,black,4,black,6,red,7,7,plain,more than,four,black,No,NA,8888,78
A3GK90X2QOFR53,English,0.4401917384683013,2,red,6,black,5,red,3,black,7,9,existential,more than,five,red,No,NA,5064,77
A3GK90X2QOFR53,English,0.4497433447882201,4,red,6,black,4,black,4,red,8,10,existential,more than,five,black,No,NA,6087,76
A3GK90X2QOFR53,English,0.9258503749117184,5,black,5,red,1,red,1,black,6,6,existential,exactly,eight,black,No,NA,5160,0
A3GK90X2QOFR53,English,0.059016939335746144,4,red,2,black,6,black,5,red,9,8,existential,only,six,black,No,NA,12000,5
A3GK90X2QOFR53,English,0.6060898067371132,2,black,4,red,4,red,3,black,8,5,plain,bare,six,black,No,NA,10487,4
A3GK90X2QOFR53,English,0.6842634907256153,3,red,1,black,5,red,1,black,8,2,plain,more than,seven,red,No,NA,11208,85
A3GK90X2QOFR53,English,0.9633696427421534,3,black,6,black,6,red,3,red,9,9,existential,more than,eight,black,No,NA,4648,85
A3GK90X2QOFR53,English,0.36788388304965347,4,black,3,black,6,red,4,red,10,7,existential,bare,six,red,No,NA,6264,43
A3GK90X2QOFR53,English,0.775806364861577,6,red,6,black,6,red,5,black,12,11,plain,exactly,six,red,No,NA,2904,0
A3GK90X2QOFR53,English,0.9837687821557273,6,red,6,red,4,black,3,black,12,7,plain,bare,six,red,No,NA,9968,76
A3GK90X2QOFR53,English,0.30201361265101534,4,black,1,red,4,red,4,black,5,8,plain,less than,eight,red,Yes,21,6216,21
A3GK90X2QOFR53,English,0.22926522818754747,3,red,3,red,6,black,1,black,6,7,plain,more than,eight,black,No,NA,5064,4
A3GK90X2QOFR53,English,0.5778343026720412,3,red,5,black,3,black,2,red,5,8,existential,exactly,six,black,No,NA,4912,0
A3GK90X2QOFR53,English,0.6807176232497542,1,red,5,black,2,red,4,black,3,9,existential,more than,four,black,No,NA,13455,75
A3GK90X2QOFR53,English,0.17871290489543157,4,red,1,black,2,red,4,black,6,5,existential,bare,eight,black,No,NA,3016,0
A3GK90X2QOFR53,English,0.2398077536674681,4,red,4,red,4,black,5,black,8,9,existential,bare,five,black,No,NA,8824,47
A3GK90X2QOFR53,English,0.10559997986090164,5,black,4,red,3,red,3,black,7,8,plain,more than,four,red,No,NA,4416,80
A3GK90X2QOFR53,English,0.43540738680526625,1,black,6,red,3,black,2,red,8,4,plain,exactly,five,black,No,NA,3632,0
A3GK90X2QOFR53,English,0.8404377481279981,3,red,5,red,4,black,1,black,8,5,existential,only,six,red,No,NA,4736,0
A3GK90X2QOFR53,English,0.7612071887005625,5,red,4,red,4,black,4,black,9,8,existential,exactly,four,black,No,NA,3544,5
A3GK90X2QOFR53,English,0.9119491987991417,1,red,2,black,3,black,2,red,3,5,plain,less than,six,black,No,NA,6208,76
A3GK90X2QOFR53,English,0.8632020760995989,1,black,6,red,2,red,1,black,8,2,existential,exactly,eight,black,No,NA,8336,0
A3GK90X2QOFR53,English,0.026856292822612482,5,black,6,red,6,black,6,red,12,11,existential,more than,seven,red,No,NA,3832,77
A3GK90X2QOFR53,English,0.2792884295356304,3,black,6,red,6,red,3,black,12,6,plain,less than,eight,black,Yes,64,5688,64
A3GK90X2QOFR53,English,0.5555170005972413,3,black,4,red,2,red,5,black,6,8,plain,less than,seven,red,No,NA,9600,70
A3GK90X2QOFR53,English,0.5583990742368046,2,red,1,red,5,black,5,black,3,10,plain,bare,four,black,No,NA,4151,69
A3GK90X2QOFR53,English,0.6367226427360485,2,black,5,red,4,black,4,red,9,6,existential,bare,eight,black,No,NA,4600,4
A3GK90X2QOFR53,English,0.5159115018966413,1,red,1,black,1,red,1,black,2,2,existential,more than,five,red,No,NA,4639,1
A3GK90X2QOFR53,English,0.4162416670010608,2,red,5,black,4,red,1,black,6,6,plain,less than,six,red,No,NA,12624,16
A3GK90X2QOFR53,English,0.6787729816239501,5,black,6,black,6,red,3,red,9,11,existential,only,five,black,No,NA,6312,1
A3GK90X2QOFR53,English,0.4841550336259963,1,red,3,red,6,black,3,black,4,9,plain,less than,seven,red,No,NA,15344,63
A3GK90X2QOFR53,English,0.682909673954343,6,black,5,red,3,black,6,red,11,9,plain,more than,eight,red,No,NA,11008,80
A3GK90X2QOFR53,English,0.7574594822358093,3,red,6,black,3,red,4,black,6,10,existential,more than,seven,black,No,NA,5648,87
A3GK90X2QOFR53,English,0.4362489613188014,2,black,4,red,5,black,4,red,8,7,existential,bare,six,red,No,NA,4704,39
A3GK90X2QOFR53,English,0.481117865921333,2,black,6,black,6,red,6,red,12,8,existential,less than,seven,black,No,NA,6935,8
A3GK90X2QOFR53,English,0.8954301521009933,1,red,2,black,6,black,2,red,3,8,existential,more than,six,red,No,NA,14512,5
A3GK90X2QOFR53,English,0.5174791273216591,6,black,1,red,6,black,4,red,5,12,plain,bare,five,black,No,NA,3776,46
A3GK90X2QOFR53,English,0.11864906405708175,6,black,3,red,3,black,1,red,4,9,plain,bare,five,black,No,NA,4055,46
A3UQGD8J43OOID,english,0.5337439887225628,1,black,1,red,3,black,6,red,7,4,plain,exactly,seven,black,No,NA,6162,0
A3UQGD8J43OOID,english,0.05505293235182762,5,red,5,black,6,black,6,red,11,11,plain,more than,eight,black,No,NA,6521,81
A3UQGD8J43OOID,english,0.4762427390087396,3,red,6,red,2,black,1,black,9,3,plain,less than,five,red,No,NA,4774,5
A3UQGD8J43OOID,english,0.22260849247686565,2,red,3,black,4,red,1,black,6,4,existential,exactly,eight,red,No,NA,4883,0
A3UQGD8J43OOID,english,0.4634135365486145,4,black,1,red,5,black,2,red,3,9,existential,bare,five,red,No,NA,4696,1
A3UQGD8J43OOID,english,0.8590307689737529,6,red,5,red,5,black,6,black,11,11,plain,exactly,five,black,No,NA,13263,37
A3UQGD8J43OOID,english,0.29765954823233187,3,red,1,black,4,red,3,black,7,4,plain,bare,seven,black,No,NA,3603,4
A3UQGD8J43OOID,english,0.6667779928538948,3,black,5,black,5,red,1,red,6,8,existential,bare,eight,black,No,NA,4930,100
